Word,Time,POS
bombs,5.939666238767651,N
away,5.940094137783483,ADV
hollering,5.940308087291399,VG
hard,5.940522036799315,ADV
crazy,5.9535729567821996,ADJ
midair,5.954000855798031,N
began,5.954428754813864,VD
weeping,5.95464270432178,VG
pathetically,5.9548566538296965,ADV
help,5.955284552845528,N
help,5.955498502353445,N
help,5.955926401369277,V
sobbed,5.956568249893025,VN
help,5.956782199400942,N
help,5.957210098416773,V
help,5.957637997432606,V
help,5.9580658964484385,V
called,5.95849379546427,VN
back,5.958707744972187,PRO
plugged,5.959777492511767,VN
headset,5.9602053915276,N
back,5.960419341035515,ADV
intercom,5.961061189559264,N
system,5.96127513906718,N
jerked,5.962344886606761,VN
wrested,5.963200684638426,VN
controls,5.963628583654257,N
away,5.963842533162174,ADV
huple,5.964270432178006,N
hurled,5.964698331193838,VD
suddenly,5.965554129225502,ADV
deafening,5.966195977749251,N
paralyzing,5.966409927257168,VG
horrifying,5.966623876765084,N
dive,5.966837826272999,ADJ
plastered,5.967479674796748,VN
helplessly,5.96790757381258,ADV
ceiling,5.968549422336329,N
plane,5.969191270860077,N
top,5.969833119383825,ADJ
head,5.970474967907574,N
huple,5.971330765939238,N
rescued,5.971758664955071,VN
time,5.972614462986735,N
seizing,5.973042362002568,N
middle,5.976893453145058,N
buffeting,5.977535301668806,N
layer,5.977749251176722,N
cacophonous,5.978177150192555,ADJ
flak,5.97839109970047,N
escaped,5.979460847240051,VN
successfully,5.979674796747967,ADV
moment,5.980316645271716,N
oh,5.980744544287548,N
god,5.980958493795464,N
oh,5.981172443303381,N
god,5.981386392811297,N
oh,5.981600342319212,N
god,5.981814291827129,N
pleading,5.982670089858793,VG
wordlessly,5.982884039366709,ADV
dangled,5.983525887890458,VD
ceiling,5.984167736414206,N
nose,5.984809584937954,N
ship,5.985451433461703,N
top,5.986093281985451,ADJ
head,5.986735130509199,N
unable,5.986949080017116,ADJ
move,5.987376979032948,V
bombardier,5.987804878048781,N
bombardier,5.988232777064613,N
answered,5.988660676080445,VD
cry,5.989302524604193,N
spoke,5.989944373127942,N
doesnt,5.990372272143774,VD
answer,5.99058622165169,ADJ
doesnt,5.991014120667522,VD
answer,5.991228070175438,ADJ
help,5.991442019683355,N
bombardier,5.991869918699187,N
help,5.992083868207104,N
bombardier,5.992511767222935,N
bombardier,5.993153615746683,N
cried,5.993581514762516,VD
back,5.993795464270432,PRO
bombardier,5.994865211810013,N
right,5.995507060333761,N
right,5.99614890885751,N
help,5.996576807873342,V
help,5.997004706889174,V
begged,5.997646555412922,VN
help,5.997860504920839,N
help,5.998288403936671,V
shirt,6.593406593406593,N
front,6.593695777906304,N
one,6.594274146905726,NUM
hand,6.594563331405436,N
arm,6.59572006940428,N
drawn,6.596009253903991,P
back,6.596298438403702,ADV
fist,6.597165991902834,N
smite,6.597744360902256,V
dead,6.598322729901677,V
moment,6.599479467900521,N
stepped,6.600057836899942,VD
forward,6.600347021399653,ADV
took,6.600925390399075,VD
away,6.601503759398496,ADV
night,6.603238866396762,N
surprises,6.603817235396183,N
large,6.605552342394447,ADJ
strong,6.606998264893002,ADJ
swung,6.607865818392134,N
hard,6.609022556390977,ADJ
could,6.6098901098901095,MOD
punch,6.610757663389243,N
flooded,6.611336032388664,VD
chief,6.611625216888375,N
white,6.611914401388086,N
joyous,6.613071139386928,ADJ
excitement,6.613360323886639,N
turned,6.614227877385773,VD
busted,6.614806246385194,VN
colonel,6.615095430884905,N
moodus,6.615384615384615,N
going,6.99305957200694,VG
shot,6.993927125506072,VN
whose,6.9942163100057835,WH
side,6.9945054945054945,N
expect,6.995373048004627,V
expfc,6.996818970503181,N
retorted,6.997397339502602,VN
winced,6.997975708502024,VN
colonel,6.9982648930017355,N
catch22,6.92914979757085,NP
raised,6.999132446500868,VN
hungry,6.930884904569115,N
flown,6.931752458068248,VN
back,6.932330827067669,N
pianosa,6.932909196067091,V
says,6.933198380566802,V
youve,6.933487565066512,ADJ
always,6.933776749566223,ADV
something,6.923944476576056,N
civilian,6.2145748987854255,ADJ
life,6.214864083285136,N
hungry,6.215153267784847,N
really,6.215731636784269,ADV
photographer,6.216888374783112,N
life,6.217466743782533,N
magazine,6.217755928282244,N
hero,6.218912666281088,N
biggest,6.21978021978022,ADJ
hero,6.220069404279931,N
air,6.220647773279352,N
force,6.220936957779063,N
felt,6.2218045112781954,N
flown,6.222961249277039,VN
combat,6.22353961827646,P
tours,6.223828802776171,N
duty,6.224407171775593,N
hero,6.225563909774436,N
air,6.226142278773858,N
force,6.226431463273569,N
flown,6.227588201272412,VN
six,6.227877385772123,NUM
combat,6.228166570271833,N
tours,6.228455754771544,N
hell,6.926836321573163,N
catch22,6.9274146905725855,NP
doc,6.929438982070561,V
answered,6.930017351069982,VD
patiently,6.930306535569693,ADV
sergeant,6.253614806246385,ADJ
towser,6.253903990746096,N
popped,6.254193175245807,VD
orderly,6.25534991324465,ADJ
room,6.2556390977443606,N
hungry,6.255928282244072,N
finished,6.256795835743204,VN
flying,6.257085020242915,VG
first,6.257663389242337,ADJ
twentyfive,6.257952573742047,ADJ
missions,6.258241758241758,N
week,6.2591093117408905,N
salerno,6.259976865240023,N
beachhead,6.260266049739734,N
laid,6.261422787738577,VN
hospital,6.26257952573742,N
burst,6.263447079236553,ADJ
clap,6.264025448235975,N
caught,6.264893001735107,VN
lowlevel,6.265760555234239,N
mission,6.26604973973395,N
wac,6.2669172932330826,N
bushes,6.267495662232505,N
supply,6.268363215731637,N
flight,6.268652400231348,N
marrakech,6.269230769230769,V
best,6.2703875072296125,ADJ
catch,6.270965876229035,V
hungry,6.271833429728167,ADJ
almost,6.272700983227299,ADV
flying,6.27327935222672,VG
six,6.273568536726431,NUM
missions,6.273857721226142,N
six,6.274436090225564,NUM
days,6.274725274725275,N
twentythird,6.275592828224407,N
mission,6.275882012724118,N
arezzo,6.27674956622325,V
commanding,6.935511856564488,N
officer,6.935801041064199,N
tells,6.93609022556391,N
catch22,6.924812030075188,NP
twentyseventh,6.937246963562753,ADJ
air,6.937536148062464,N
force,6.937825332562174,N
says,6.938114517061885,V
share,6.892134181607866,N
confidence,6.892712550607287,N
placed,6.8935801041064195,VN
could,6.894447657605553,MOD
hell,6.895315211104685,N
way,6.896471949103528,N
could,6.897050318102949,MOD
hell,6.897917871602083,N
though,6.898496240601504,P
learned,6.899363794100636,VD
flew,6.900231347599768,VD
visit,6.90080971659919,V
expfc,6.9010989010989015,N
flying,6.902255639097744,N
extra,6.902834008097166,ADJ
ten,6.903123192596877,N
missions,6.903412377096588,N
still,6.903990746096009,ADV
protested,6.905436668594564,VN
doc,6.906015037593985,ADJ
right,6.906593406593407,ADV
isnt,6.907171775592828,N
many,6.90803932909196,ADJ
forty,6.909196067090804,N
telling,6.910063620589936,VG
truth,6.910641989589358,N
expfc,6.910931174089069,N
admitted,6.91150954308849,VD
forty,6.911798727588201,N
missions,6.912087912087912,N
fly,6.913823019086177,ADV
far,6.914401388085599,ADV
twentyseventh,6.91497975708502,ADJ
air,6.915268941584731,N
force,6.915558126084441,N
headquarters,6.9158473105841525,N
concerned,6.916425679583575,VN
jubilant,6.917293233082707,ADJ
go,6.91844997108155,V
home,6.918739155581261,ADV
right,6.919028340080971,ADV
ive,6.919317524580682,ADJ
fortyeight,6.9198958935801045,N
cant,6.920763447079237,V
go,6.921052631578947,V
home,6.921341816078658,N
expfc,6.921631000578369,N
corrected,6.922209369577791,VD
crazy,6.9233661075766335,ADV
sang,6.331405436668595,ADJ
shuffled,6.331694621168305,VN
shouted,6.332272990167727,VN
festival,6.333140543666859,N
inebriated,6.333718912666281,VN
ecstasy,6.334008097165992,ADJ
could,6.334875650665125,MOD
longer,6.335454019664546,ADV
keep,6.335743204164257,V
awake,6.336032388663968,N
receded,6.336610757663389,VD
peacefully,6.3368999421631,ADV
slumber,6.3374783111625215,N
soon,6.338056680161944,ADV
put,6.339791787160208,VD
bed,6.34065934065934,VD
began,6.341237709658762,VD
screaming,6.3415268941584735,VG
sleep,6.342394447657606,N
morning,6.343262001156738,N
stepped,6.34384037015616,VD
tent,6.344707923655292,N
looking,6.3449971081550025,VG
haggard,6.3452862926547136,N
fearful,6.345575477154425,ADJ
go,6.938982070561018,V
home,6.939271255060729,ADV
fly,6.952862926547137,ADV
youd,6.95373048004627,V
guilty,6.954308849045691,ADJ
disobeying,6.954887218045113,N
order,6.955465587044534,N
twentyseventh,6.9569115095430885,ADJ
air,6.9572006940427995,N
force,6.9574898785425106,N
headquarters,6.957779063042221,N
would,6.958068247541932,MOD
really,6.958357432041643,ADV
jump,6.958646616541353,V
slumped,6.959803354540196,VD
disappointment,6.960381723539618,N
really,6.961249277038751,ADV
fly,6.962116830537883,ADV
fifty,6.962695199537305,N
missions,6.962984384037016,N
grieved,6.9641411220358584,VD
fiftyfive,6.9647194910352805,ADJ
doc,6.965008675534992,N
corrected,6.965587044534413,VD
fiftyfive,6.966454598033545,ADJ
wants,6.9684788895315215,V
fly,6.969924812030075,ADV
hungry,6.970213996529786,ADJ
heaved,6.970792365529208,VD
huge,6.971370734528629,ADJ
sigh,6.97165991902834,N
relief,6.972238288027762,N
heard,6.973105841526894,VD
doc,6.973395026026605,N
broke,6.974262579525737,N
grin,6.975130133024869,N
grabbed,6.9757085020242915,VD
hungry,6.9759976865240025,N
neck,6.977154424522846,N
made,6.977732793522267,VD
fly,6.978311162521689,ADV
right,6.979178716020821,N
back,6.9794679005205325,ADV
expfc,6.980046269519954,V
would,6.980913823019086,MOD
asked,6.982648930017351,VD
confidential,6.9832272990167725,ADJ
tones,6.983516483516484,N
refused,6.984384037015616,VD
fly,6.984962406015038,ADV
wed,6.985540775014459,VD
probably,6.98582995951417,ADV
shoot,6.986119144013881,VN
expfc,6.986697513013302,V
replied,6.9872758820127245,VN
cried,6.988143435511857,VN
surprise,6.988721804511278,N
mean,6.989878542510121,V
since,6.990456911509543,P
side,6.992192018507808,N
returned,6.40080971659919,VN
hungry,6.4010989010989015,N
combat,6.401966454598034,V
duty,6.402255639097745,N
nightmares,6.402834008097166,N
stopped,6.403123192596877,VD
hungry,6.403701561596298,N
settled,6.40427993059572,VD
normal,6.405436668594564,ADJ
state,6.405725853094274,N
terror,6.406304222093696,N
smile,6.407171775592828,ADJ
relief,6.40775014459225,N
read,6.408328513591671,N
hungry,6.4086176980913825,N
joes,6.4089068825910935,V
shrunken,6.409196067090804,VN
face,6.409485251590515,N
like,6.409774436090226,P
headline,6.410352805089647,N
good,6.411220358588779,ADJ
hungry,6.411798727588201,ADJ
looked,6.412377096587623,VD
bad,6.412666281087334,ADJ
terrible,6.413244650086756,ADJ
hungry,6.413823019086177,ADJ
looked,6.414401388085599,VD
good,6.414690572585309,ADJ
hungry,6.41497975708502,N
joes,6.415268941584731,V
inverted,6.415558126084441,VN
set,6.4158473105841525,N
responses,6.416425679583575,N
curious,6.417293233082707,ADJ
phenomenon,6.417582417582418,N
everyone,6.418160786581839,N
hungry,6.418739155581261,N
denied,6.419606709080393,VN
whole,6.420185078079815,ADJ
thing,6.420474262579526,N
stubbornly,6.420763447079237,ADV
dreams,6.421341816078658,N
answered,6.42192018507808,VD
asked,6.422787738577212,VN
dreamed,6.423944476576056,VD
go,6.42567958357432,V
see,6.425968768074031,V
doc,6.426257952573742,N
advised,6.4271255060728745,VD
go,6.428282244071718,V
see,6.428571428571429,N
doc,6.428860613071139,N
sick,6.430017351069982,V
nightmares,6.431174089068826,N
nightmares,6.432330827067669,N
hungry,6.43262001156738,V
lied,6.433198380566802,VN
maybe,6.433487565066512,ADV
something,6.4346443030653555,N
theres,6.435511856564488,N
nothing,6.435801041064199,VG
wrong,6.43609022556391,ADJ
nightmares,6.436668594563331,N
hungry,6.436957779063042,V
answered,6.437536148062464,VN
everybody,6.437825332562174,N
nightmares,6.4384037015615965,N
thought,6.438982070561018,N
every,6.440138808559861,DET
night,6.440427993059572,N
asked,6.441006362058993,VD
every,6.441873915558126,DET
night,6.4421631000578365,N
hungry,6.442452284557548,N
demanded,6.44303065355697,VD
suddenly,6.443609022556391,ADV
made,6.444476576055523,VD
sense,6.444765760555234,N
every,6.4456333140543665,DET
night,6.4459224985540775,N
cry,6.447657605552342,V
pain,6.448525159051475,N
every,6.448814343551185,DET
night,6.449103528050896,N
made,6.4496818970503185,VD
sense,6.45026026604974,N
stickler,6.451995373048005,N
regulations,6.452573742047426,N
ordered,6.4534412955465585,VN
kraft,6.45373048004627,N
order,6.454308849045691,N
take,6.455176402544824,V
atabrine,6.455754771544245,N
tablets,6.456043956043956,N
flight,6.4569115095430885,N
overseas,6.4572006940427995,ADV
stopped,6.458935801041064,VN
talking,6.459224985540775,VG
hungry,6.460381723539618,N
made,6.46096009253904,VD
sense,6.461538461538462,N
kraft,6.462116830537883,N
dead,6.463273568536726,ADJ
dumped,6.463562753036437,VN
unceremoniously,6.463851937536148,ADV
doom,6.4644303065355695,N
ferrara,6.465008675534992,N
exploding,6.465876229034124,VG
engine,6.466165413533835,N
took,6.467032967032967,N
flight,6.467611336032388,N
six,6.4681897050318105,NUM
planes,6.4684788895315215,N
target,6.469635627530364,N
second,6.470213996529786,ADJ
time,6.470503181029497,N
group,6.471081550028918,N
missed,6.47165991902834,VN
bridge,6.472238288027762,N
ferrara,6.472816657027184,N
seventh,6.473973395026027,N
little,6.504048582995951,ADV
gone,6.5054945054945055,VN
flame,6.506362058993638,N
ferrara,6.50694042799306,N
seventh,6.507807981492192,N
day,6.508097165991903,N
god,6.508675534991324,N
resting,6.509253903990746,VG
turned,6.510121457489879,VD
guided,6.510989010989011,VD
target,6.512434933487565,N
second,6.513302486986698,ADJ
bomb,6.513591671486409,N
run,6.513880855986119,VN
confused,6.515037593984962,VN
unable,6.516483516483516,ADJ
drop,6.5170618854829385,V
bombs,6.51764025448236,N
first,6.518218623481781,ADJ
time,6.518507807981492,N
guess,6.519086176980914,V
go,6.5205320994794675,V
back,6.520821283979179,ADV
somberly,6.522845575477154,ADV
intercom,6.523713128976286,N
guess,6.5242914979757085,V
yeah,6.526894158473106,N
oh,6.527183342972816,N
well,6.527472527472527,ADV
sang,6.527761711972238,ADJ
hell,6.528918449971082,N
back,6.529496818970503,ADV
gone,6.530364372469636,VN
planes,6.531231925968768,N
flights,6.532388663967612,N
circled,6.532677848467322,VD
catch22,6.925101214574899,NP
stunned,6.925968768074031,VN
yossarians,7.000327439423707,N
pilot,7.000654878847413,V
shaving,7.001964636542239,VG
loud,7.002619515389653,N
red,7.00294695481336,VD
clean,7.003274394237066,ADJ
pajamas,7.003601833660773,N
outside,7.00392927308448,P
tent,7.004584151931892,N
morning,7.005239030779306,N
one,7.005893909626719,NUM
odd,7.0068762278978385,ADJ
ironic,7.007203667321545,ADJ
incomprehensible,7.007531106745252,ADJ
things,7.007858546168959,N
surrounding,7.008185985592665,VG
craziest,7.009823182711198,ADJ
combat,7.010150622134905,N
man,7.0104780615586115,N
probably,7.011787819253438,ADV
perfectly,7.013097576948264,ADV
sane,7.013425016371971,ADJ
still,7.014079895219385,ADV
mind,7.015062213490504,V
war,7.015717092337917,N
stop,7.031106745252129,V
snapping,7.031434184675835,N
cards,7.032089063523248,N
son,7.0327439423706615,V
bitch,7.033726260641782,N
hurts,7.036018336607728,V
hungry,7.036673215455141,V
would,7.037328094302554,MOD
yell,7.0376555337262605,V
furiously,7.037982973149967,ADV
held,7.038965291421087,N
back,7.0396201702685,ADV
soothingly,7.039947609692207,ADV
one,7.04060248853962,NUM
hand,7.040929927963327,N
reason,7.042239685658153,N
likes,7.044204322200393,V
hear,7.044859201047806,V
scream,7.045514079895219,V
goddam,7.046168958742633,V
son,7.046496398166339,N
retrieved,7.060903732809431,VN
half,7.0612311722331365,N
grinning,7.063195808775377,N
thief,7.0635232481990835,N
sweet,7.064505566470203,ADJ
tooth,7.0648330058939095,N
exchange,7.065487884741323,N
none,7.066142763588736,N
pitted,7.067125081859856,VN
dates,7.067452521283562,N
borrowed,7.0684348395546825,VN
deeply,7.070072036673215,ADV
impressed,7.070399476096922,VN
amusement,7.072364112639161,N
corporal,7.073018991486575,ADJ
snark,7.073346430910282,N
mess,7.074001309757695,N
sergeant,7.074328749181402,N
already,7.074983628028814,ADV
buying,7.075311067452521,VG
eggs,7.075638506876228,N
seven,7.076293385723641,NUM
cents,7.076620825147348,N
apiece,7.076948264571055,ADV
selling,7.077603143418467,VG
five,7.078585461689587,NUM
cents,7.078912901113294,N
never,7.08022265880812,ADV
impressed,7.0808775376555335,VN
letter,7.083824492468893,N
obtained,7.084806810740013,VN
liver,7.085789129011133,N
doc,7.086444007858546,N
whats,7.087098886705959,N
cried,7.088408644400785,VN
alarm,7.089390962671906,N
came,7.090373280943026,VD
upon,7.0907007203667325,P
enormous,7.091355599214145,ADJ
corrugated,7.091683038637852,VN
carton,7.0920104780615585,N
filled,7.092337917485265,VN
two,7.0969220694171575,NUM
italian,7.097904387688278,ADJ
laborers,7.098231827111984,N
de,7.098886705959398,N
kidnaped,7.099869024230517,VN
kitchen,7.100851342501637,N
carry,7.102161100196463,V
yossarians,7.1031434184675835,N
tent,7.10347085789129,N
captain,7.10445317616241,N
sir,7.105108055009823,N
corporal,7.105762933857236,ADJ
snark,7.106090373280943,N
superior,7.107072691552063,ADJ
smirk,7.107400130975769,N
corporal,7.107727570399476,ADJ
snark,7.1080550098231825,N
intellectual,7.109037328094303,ADJ
snob,7.109364767518009,N
felt,7.110019646365423,VD
twenty,7.111001964636542,ADJ
years,7.111329404060249,N
ahead,7.1116568434839555,ADV
time,7.112639161755076,N
masses,7.115586116568434,N
letter,7.116895874263261,N
doc,7.117550753110675,N
entitling,7.118205631958087,VG
fruit,7.119842829076621,N
fruit,7.120497707924034,N
juices,7.120825147347741,N
wants,7.121480026195154,V
whats,7.12180746561886,N
cried,7.122462344466274,ADJ
went,7.1240995415848065,VD
white,7.124426981008513,ADJ
began,7.125081859855927,VD
sway,7.12573673870334,V
lieutenant,7.126719056974459,ADJ
minderbinder,7.127373935821873,N
sir,7.12770137524558,N
corporal,7.128356254092993,ADJ
snark,7.1286836935167,N
derisive,7.129666011787819,ADJ
wink,7.129993451211526,N
one,7.1303208906352324,NUM
new,7.131303208906353,ADJ
nervous,7.146692861820563,ADJ
selfsatisfaction,7.14702030124427,N
rusty,7.147675180091683,N
mustache,7.14800261951539,N
twitching,7.148330058939096,VG
rapidly,7.148657498362803,ADV
ill,7.148984937786509,ADJ
bet,7.149312377210216,N
didnt,7.1499672560576295,V
even,7.150294695481336,ADV
know,7.150622134905043,V
stolen,7.151604453176162,VN
anyone,7.152586771447282,V
want,7.152914210870989,ADJ
steal,7.1535690897184026,V
half,7.153896529142108,DET
bedsheet,7.154551407989522,N
asked,7.155206286836935,VD
grew,7.155861165684349,VD
flustered,7.156188605108055,VN
understand,7.157170923379175,V
protested,7.157825802226588,VD
also,7.158808120497708,ADV
understand,7.159790438768828,V
needed,7.160772757039948,VN
desperately,7.161427635887361,ADV
invest,7.162082514734774,V
letter,7.163064833005894,N
doc,7.163719711853307,N
came,7.164702030124427,VD
right,7.165029469548133,ADV
point,7.1660117878192535,N
give,7.16633922724296,V
dried,7.167648984937786,ADJ
fruit,7.167976424361493,N
fruit,7.168631303208906,N
juices,7.168958742632613,N
wants,7.169613621480027,V
doc,7.169941060903732,N
written,7.170923379174853,VN
says,7.171578258022266,V
liver,7.172888015717092,N
condition,7.173215455140799,N
letter,7.173870333988212,N
like,7.174197773411919,P
ask,7.189259986902423,V
letter,7.19056974459725,N
doesnt,7.190897184020956,N
even,7.191224623444663,ADV
eat,7.192861820563196,V
good,7.195481335952849,ADJ
thing,7.195808775376555,N
doesnt,7.196463654223969,VD
told,7.197118533071381,N
never,7.198428290766208,ADV
eat,7.198755730189915,ADJ
liver,7.201047806155861,N
condition,7.201375245579568,N
oh,7.201702685003275,N
yes,7.202030124426981,N
forgot,7.202685003274394,VD
voice,7.2043222003929275,N
lowered,7.204649639816634,VN
deferentially,7.204977079240341,ADV
bad,7.20595939751146,ADJ
bad,7.206614276358874,ADJ
enough,7.20694171578258,ADV
answered,7.207596594629994,VN
cheerfully,7.2079240340537,ADV
see,7.208578912901113,V
mean,7.210543549443353,ADJ
means,7.211198428290766,V
couldnt,7.212180746561886,V
better,7.2128356254093,ADJ
think,7.213817943680419,V
understand,7.214472822527832,V
without,7.214800261951539,P
worse,7.2154551407989524,N
away,7.244269810085134,ADV
case,7.245252128356254,N
continued,7.245907007203668,VD
finally,7.246234446627374,ADV
suppose,7.246889325474787,V
careful,7.249181401440733,ADJ
eat,7.25049115913556,V
careful,7.251800916830386,ADJ
indeed,7.252128356254093,N
told,7.252783235101506,VD
good,7.253765553372626,ADJ
garnettfleischaker,7.254092992796332,N
syndrome,7.254420432220039,N
isnt,7.254747871643746,N
easy,7.255075311067452,N
come,7.255730189914866,V
want,7.257367387033399,ADJ
ruin,7.258022265880812,V
mine,7.258349705304519,ADJ
never,7.259659462999345,ADV
eat,7.2599869024230514,ADJ
fruit,7.260641781270465,N
lips,7.277013752455796,N
sell,7.277996070726916,V
give,7.278978388998035,V
away,7.2796332678454485,ADV
cried,7.280615586116569,VN
voice,7.281925343811395,N
cracking,7.282252783235101,VG
dismay,7.282907662082515,N
anyone,7.283562540929928,N
wants,7.284217419777341,V
shouted,7.285199738048461,VN
back,7.285527177472168,ADV
let,7.286182056319581,V
long,7.2871643745907,ADJ
melancholy,7.287491814014407,N
wail,7.287819253438114,N
staggered,7.288474132285527,VD
back,7.288801571709234,PRO
beads,7.289129011132941,N
perspiration,7.289783889980353,N
popping,7.29011132940406,VG
suddenly,7.2907662082514735,ADV
ashen,7.2920759659462995,N
face,7.292403405370006,N
tugged,7.29305828421742,VD
unfortunate,7.29404060248854,N
mustache,7.2943680419122465,N
absently,7.294695481335953,ADV
whole,7.295350360183366,ADJ
body,7.2956777996070725,N
trembling,7.296005239030779,VG
give,7.296660117878193,V
great,7.297314996725606,ADJ
deal,7.297642436149312,N
went,7.299607072691552,N
echoed,7.300916830386378,VD
numbly,7.301244269810085,ADV
yes,7.301571709233792,V
eat,7.302554027504912,V
fruit,7.303536345776031,N
wants,7.304191224623445,V
wont,7.305173542894565,VD
damned,7.306483300589391,ADJ
bit,7.3068107400130975,N
good,7.307465618860511,ADJ
gives,7.361493123772102,V
frowned,7.363130320890635,VN
well,7.363457760314342,ADV
suppose,7.364112639161755,V
generous,7.365094957432875,ADJ
remarked,7.366404715127701,VD
enthusiasm,7.367387033398821,N
yes,7.367714472822528,V
generous,7.368369351669941,ADJ
agreed,7.369024230517354,N
sure,7.370006548788474,N
perfectly,7.370661427635888,ADV
legal,7.370988867059594,ADJ
since,7.371971185330714,P
food,7.372626064178127,N
suppose,7.3759004584151935,V
conditions,7.376882776686313,N
hard,7.377537655533726,ADJ
people,7.379174852652259,N
glad,7.380157170923379,ADJ
yes,7.381466928618206,V
glad,7.3821218074656185,ADJ
assured,7.382776686313032,VN
two,7.383759004584152,NUM
girls,7.384086444007859,N
sell,7.384413883431566,V
market,7.386378519973805,N
use,7.3870333988212185,V
money,7.387688277668631,N
buy,7.3883431565160445,V
flashy,7.388670595939751,ADJ
costume,7.388998035363458,N
jewelry,7.389325474787165,N
cheap,7.389980353634577,V
perfume,7.390307793058284,N
asked,7.428618205631958,VD
college,7.429600523903078,N
went,7.4302554027504915,VD
know,7.4315651604453175,V
paying,7.432874918140144,VG
attention,7.433529796987557,N
let,7.433857236411264,VD
partner,7.4351669941060905,N
blurted,7.435821872953504,VD
imploringly,7.4364767518009165,ADV
turned,7.43713163064833,VN
even,7.43811394891945,ADV
though,7.438441388343157,P
doubt,7.439751146037983,N
truckloads,7.440733464309103,N
fruit,7.441388343156516,N
would,7.441715782580222,MOD
dispose,7.443025540275049,V
way,7.444007858546169,N
saw,7.444662737393582,VD
fit,7.444990176817289,ADJ
requisitioned,7.4462999345121155,VN
mess,7.4476096922069415,N
hall,7.447937131630648,N
doc,7.448592010478062,N
daneekas,7.448919449901768,N
letter,7.449246889325475,N
crestfallen,7.450229207596594,VN
moment,7.451538965291421,N
trusted,7.452521283562541,VD
every,7.453503601833661,DET
secret,7.453831041257367,N
one,7.454485920104781,NUM
reasoning,7.454813359528488,VG
shrewdly,7.455140798952193,ADV
anyone,7.455795677799607,N
would,7.45645055664702,MOD
steal,7.457105435494434,V
country,7.458087753765553,N
loved,7.458742632612966,VD
would,7.459070072036673,MOD
steal,7.459724950884087,V
anybody,7.4603798297315,N
trusted,7.461034708578913,VD
every,7.462017026850033,DET
secret,7.4623444662737395,N
location,7.46332678454486,N
holes,7.464309102815979,N
hills,7.465291421087099,N
began,7.466601178781925,VD
burying,7.466928618205632,VG
money,7.467583497053045,N
returned,7.468565815324165,VD
smyrna,7.469220694171578,N
planeload,7.470203012442698,N
figs,7.470857891290112,N
learned,7.471512770137524,VD
cid,7.473149967256058,ADJ
man,7.4734774066797645,N
come,7.474132285527178,VN
hospital,7.475114603798297,N
gullible,7.477079240340537,ADJ
enough,7.477406679764243,ADV
volunteer,7.478061558611657,N
position,7.479371316306484,N
mess,7.480026195153896,N
officer,7.480353634577603,N
serving,7.483955468238376,VG
enough,7.484282907662083,ADV
prunes,7.484610347085789,N
admitted,7.485592665356909,VN
first,7.486247544204322,ADJ
day,7.486574983628029,N
suppose,7.487229862475442,V
still,7.488539620170268,ADV
new,7.489194499017682,ADJ
ill,7.4895219384413885,N
raise,7.489849377865095,N
question,7.490504256712509,N
first,7.491486574983628,ADJ
chef,7.491814014407335,N
eyed,7.492468893254748,VD
sharply,7.493123772102161,ADV
first,7.493778650949574,ADV
chef,7.494106090373281,V
demanded,7.494760969220694,VD
first,7.496398166339227,ADJ
chef,7.496725605762934,N
corporal,7.49705304518664,N
snark,7.497380484610347,N
explained,7.498035363457761,VD
looking,7.498362802881467,VG
away,7.498690242305173,ADV
little,7.499345121152587,ADV
guiltily,7.499672560576293,ADV
hes,7.5,V
thing,7.52128356254093,N
incidentally,7.5216110019646365,ADV
happen,7.522593320235757,V
know,7.52324819908317,V
busted,7.524557956777996,VN
private,7.5252128356254095,ADJ
corporal,7.526850032743942,ADJ
yes,7.527504911591356,V
poisoned,7.528814669286182,VD
squadron,7.529469548133595,N
went,7.530124426981009,VD
pale,7.530451866404715,N
mashed,7.532416502946955,VD
hundreds,7.5327439423706615,N
cakes,7.533398821218075,N
gi,7.534053700065488,N
soap,7.534381139489194,N
sweet,7.535363457760314,ADJ
potatoes,7.535690897184021,N
squadron,7.54354944335298,V
sick,7.544204322200393,ADJ
missions,7.5445317616241,N
canceled,7.545186640471512,VN
well,7.545514079895219,ADV
exclaimed,7.546168958742633,VN
thinupped,7.546823837590046,ADJ
disapproval,7.547151277013753,N
certainly,7.547806155861165,ADV
found,7.548133595284872,VD
wrong,7.549115913555992,ADJ
didnt,7.550098231827112,ADJ
contrary,7.551407989521938,N
corrected,7.552062868369352,VD
found,7.552717747216765,VD
right,7.5537000654878845,ADJ
packed,7.555009823182711,VD
away,7.555664702030125,ADV
plateful,7.556647020301244,ADJ
clamored,7.557301899148658,VD
knew,7.55893909626719,ADJ
sick,7.5599214145383105,N
isnt,7.584479371316307,N
mess,7.585789129011133,N
officer,7.586116568434839,N
aims,7.586444007858546,V
anything,7.587098886705959,N
less,7.587426326129666,ADJ
seems,7.58808120497708,V
right,7.590045841519319,N
mess,7.5907007203667325,N
officer,7.591028159790438,N
agree,7.5920104780615585,V
turned,7.592665356908972,VN
slowly,7.592992796332679,ADV
gaze,7.593647675180092,V
probing,7.594957432874918,VG
distrust,7.595284872298625,ADJ
saw,7.595939751146038,VD
simple,7.596594629993451,ADJ
sincere,7.5969220694171575,N
face,7.597249508840864,N
incapable,7.598231827111984,ADJ
subtlety,7.598886705959398,N
guile,7.59954158480681,ADJ
